Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,BLE,Battery,Item,Seq_Item,Response,Response_Freq,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,33P,27,0,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,-11415,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.6274927084153649,-0.35787598273736354,-0.55779401730018,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,23P,29,1,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,23,-95053,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.5179001872418936,-0.4581367077594376,-0.3214340313892628,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,37P,32,1,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,23,-4995,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.6615080168473505,-0.3501800328743621,-0.6476617486384655,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,27P,34,0,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,1306223,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,2.0021218206972455,1.2216374106560175,1.0942925075175276,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,32P,37,1,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,9386,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.6544514118428645,-0.33294086543202195,-0.649138196133292,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,22P,39,0,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,9386,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.6544514118428645,-0.33294086543202195,-0.649138196133292,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,36P,42,0,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,-264072,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,1.436901173436696,-0.6607475722290079,2.4204887034923326,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,26P,44,1,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,3136079,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,1.3441398256011703,3.4151701260006257,0.8616199081710405,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,31P,47,0,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,23,-34938,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.5330409841219996,-0.386074086884931,-0.5166221816481886,NA,-0.3798863691065526
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,21P,49,1,1,#08: amar,amar,65158,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,9386,-0.7174630106452354,-1.0530803758405463,-0.3637180902986375,-1.128816341037596,0.9969864839893836,-0.6584186809404294,-0.33294086543202195,-0.649138196133292,NA,-0.3798863691065526
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,40P,2,1,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,25,3136079,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,1.3441398256011703,3.4151701260006257,0.8616199081710405,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,30P,4,1,1,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,25,37118,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5342539942703667,-0.29969723901445866,-0.6077946805400417,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,35P,7,0,0,#09: doler,doler,69627,11678,6450,Irregular,0,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,25,-5228,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6572432814709904,-0.3504593407120692,-0.6400346806394074,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,25P,9,1,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,25,-11415,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6274927084153649,-0.35787598273736354,-0.55779401730018,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,39P,12,1,1,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,25,1306223,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,2.0021218206972455,1.2216374106560175,1.0942925075175276,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,29P,14,1,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,25,-264072,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,1.436901173436696,-0.6607475722290079,2.4204887034923326,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,34P,17,1,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,25,-95053,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5179001872418936,-0.4581367077594376,-0.3214340313892628,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,24P,19,1,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,25,-34938,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5330409841219996,-0.386074086884931,-0.5166221816481886,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,38P,22,1,1,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,25,37118,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5342539942703667,-0.29969723901445866,-0.6077946805400417,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,28P,24,1,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,25,-4995,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6615080168473505,-0.3501800328743621,-0.6476617486384655,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,33P,27,1,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,25,-11415,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6274927084153649,-0.35787598273736354,-0.55779401730018,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,23P,29,1,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,25,-95053,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5179001872418936,-0.4581367077594376,-0.3214340313892628,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,37P,32,1,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,25,-4995,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6615080168473505,-0.3501800328743621,-0.6476617486384655,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,27P,34,1,1,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,25,1306223,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,2.0021218206972455,1.2216374106560175,1.0942925075175276,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,32P,37,1,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,25,9386,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6544514118428645,-0.33294086543202195,-0.649138196133292,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,22P,39,1,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,25,9386,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6544514118428645,-0.33294086543202195,-0.649138196133292,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,36P,42,1,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,25,-264072,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,1.436901173436696,-0.6607475722290079,2.4204887034923326,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,26P,44,1,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,25,3136079,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,1.3441398256011703,3.4151701260006257,0.8616199081710405,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,31P,47,1,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,25,-34938,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.5330409841219996,-0.386074086884931,-0.5166221816481886,NA,-0.4967562665586989
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,21P,49,1,1,#08: amar,amar,65158,5580,14966,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,25,9386,-0.453642531394521,-0.5228093882892839,-0.3637180902986375,-1.128816341037596,-0.21545046899770545,-0.6584186809404294,-0.33294086543202195,-0.649138196133292,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,40P,2,1,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,43,3136079,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,1.3441398256011703,3.4151701260006257,0.8616199081710405,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,30P,4,1,1,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,43,37118,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.5342539942703667,-0.29969723901445866,-0.6077946805400417,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,35P,7,1,1,#09: doler,doler,69627,11678,6450,Irregular,0,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,43,-5228,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.6572432814709904,-0.3504593407120692,-0.6400346806394074,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,25P,9,1,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,43,-11415,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.6274927084153649,-0.35787598273736354,-0.55779401730018,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,39P,12,1,1,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,43,1306223,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,2.0021218206972455,1.2216374106560175,1.0942925075175276,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,29P,14,0,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,43,-264072,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,1.436901173436696,-0.6607475722290079,2.4204887034923326,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,34P,17,1,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,43,-95053,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.5179001872418936,-0.4581367077594376,-0.3214340313892628,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,24P,19,1,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,43,-34938,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.5330409841219996,-0.386074086884931,-0.5166221816481886,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,38P,22,0,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,43,37118,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.5342539942703667,-0.29969723901445866,-0.6077946805400417,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,28P,24,1,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,43,-4995,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.6615080168473505,-0.3501800328743621,-0.6476617486384655,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,33P,27,1,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,43,-11415,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.6274927084153649,-0.35787598273736354,-0.55779401730018,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,23P,29,1,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,43,-95053,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.5179001872418936,-0.4581367077594376,-0.3214340313892628,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,37P,32,1,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,43,-4995,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,-0.6615080168473505,-0.3501800328743621,-0.6476617486384655,NA,-0.4967562665586989
HSP03,2,Female,Heritage,Sequential,27,2,0,3,0,35,4,40,Advanced,Advanced,21,22,0,B,27P,34,1,1,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,43,1306223,1.920741781861909,1.8634100556913962,1.8674272794744624,0.30941260662703823,0.1309600889986057,2.0021218206972455,1.2216374106560175,1.0942925075175276,NA,-0.4967562665586989
